,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
655,-453.86646,41.692284,-11.393956,9.01427,-12.160032,-8.439862,5.543994,-12.01724,-8.282188,-5.0059247,-6.828177,-1.7908434,-5.307468,-0.567511,-5.6500645,-1.027448,-2.035055,2.1171045,0.30058637,9.408474,3.0168126,8.659848,4.0694833,9.172643,2.4328847,5.661266,2.3275983,5.769532,3.1487663,4.4852986,-0.4492042,3.383875,1.1349224,5.52808,2.9811838,2.627715,0.18467315,3.2926502,1.6927234,3.4806151,angry
102,-629.355,90.06399,-5.589701,23.525476,10.71749,1.0755074,-5.4751163,-5.8061757,-0.2759643,5.8788214,-5.2536116,3.8775043,2.4725535,-3.0600016,-2.1658626,6.8384867,-7.4837956,6.2384663,-2.1165729,-1.5853714,-5.8259783,0.60383815,-4.366334,0.7551937,-5.9255943,6.067,-5.4373555,3.6854591,-5.277603,-0.5392476,-2.9104755,4.2957067,-0.86541057,-0.12827952,-1.8580645,-3.3156598,-3.5745318,-0.3565798,0.76368594,0.030602353,happy
769,-492.3967,26.180054,-38.77916,1.4783701,-19.519659,-12.484302,-11.865386,-15.724251,-9.730272,-1.416841,-13.574305,-4.094575,-9.243492,5.6475472,-1.3578411,9.011087,11.733641,14.166714,3.9856415,3.749604,-4.6753893,-4.785917,-4.2420654,1.6041341,-4.93525,-6.0353336,-4.464943,-1.2985567,-0.62605584,-1.1446276,-2.043745,5.879395,4.9038415,4.2936487,0.17207432,2.736028,-2.217528,-0.3229128,-2.629867,2.4421182,fear
470,-569.7872,77.721794,-7.740327,18.64346,15.8723955,3.3471131,-1.5836442,0.3707343,-4.334431,5.922236,-3.2662804,2.1594257,-1.3130649,3.7712083,2.7754571,5.175942,-0.20919657,0.4636808,-0.603474,3.3537028,-5.2850585,1.6462094,-1.7120061,1.6457883,-3.0226116,2.6514518,-3.387215,3.333855,-1.4697862,3.9377475,-0.17283791,2.9420578,-1.1932546,-0.12997225,-0.12517537,1.5650071,-0.04370396,0.9854115,-0.4621322,0.75158167,sad
159,-555.0411,48.67808,-7.2246037,9.416958,-1.6148357,-9.811988,-15.437795,-8.649507,-8.607604,-0.75900275,-11.559905,-4.3698387,-3.4112997,-4.8144603,-6.209273,-3.7697113,-7.0094194,-4.7412996,-6.398624,-3.984604,-6.537299,-5.2208652,-6.172699,-4.0748577,-7.330195,-0.32571107,-1.872161,3.628371,-0.19309257,1.9335299,-3.4071252,-1.5723475,-3.822155,0.14103128,0.94007623,6.2986455,5.1589503,3.5318995,0.79994285,0.06803406,happy
289,-649.4898,62.019028,-13.091939,9.841663,-8.50836,-3.6008208,-9.361769,-10.648212,-8.572183,-3.0692961,-7.1312823,-4.8819156,-7.0895557,2.9670632,-8.157819,-2.1315327,-6.7963467,-1.4172281,-7.278957,-1.9695691,-3.6383586,-1.8670686,-3.8352115,1.9754325,0.24528901,0.78621936,1.087235,2.8453414,3.0547254,5.157896,3.7394168,10.115222,8.827131,9.092435,6.090048,4.8485475,-1.0882503,0.59038365,-0.9047849,0.81961185,sad
25,-621.26685,59.138226,-13.742058,14.951979,-8.321032,-2.0505848,-7.5341816,-7.0512567,-4.6410246,-0.759581,-5.2075367,-1.3188429,-7.7479777,1.0398687,-8.216829,-2.4655683,-3.8065066,-0.089226365,-3.1548698,0.33045435,-1.6369723,-1.0609654,-2.8328266,0.6609971,-2.2789798,-2.8919141,-2.6356976,-0.87557125,2.0928326,2.7043285,0.40900102,4.6342654,3.460768,4.432899,1.6501056,4.1269417,-0.6680518,2.3446765,-0.63991404,-0.2623823,neutral
699,-508.578,33.738293,-25.177958,6.4692774,-12.892848,-8.793594,-8.932389,-15.345064,-13.153795,-2.3835325,-11.47617,-6.075109,-9.136585,1.9993824,-10.567909,-0.77218926,-3.301099,3.2314327,5.568254,12.472379,4.0458217,7.4904895,-2.5970857,4.6898246,1.5550325,4.827842,-1.6879355,-1.3755771,-4.435479,-1.6306002,-3.2075756,0.73284423,-2.6693118,-0.27374294,0.6599973,2.3823924,-0.41733396,1.5896173,-0.6116662,0.9238075,fear
268,-536.956,52.371178,-2.207027,7.786299,-0.8443952,0.48338565,-8.549079,-3.8315206,-13.35374,-8.746425,0.5488742,-5.0254326,-7.501501,1.7939072,-4.4288864,-0.03747752,-6.179074,-3.6220078,-3.6859984,0.46142918,-9.668432,-0.5215497,-6.562455,-1.6394265,-1.574452,5.2867093,0.85440004,8.690851,4.591823,9.735359,5.105835,5.9676557,3.360674,4.1334724,2.4463847,1.6801823,1.1854,1.4975636,0.7501483,2.7749941,happy
610,-348.6193,37.54387,-9.831548,6.7968173,-15.13463,-2.7193933,-7.805169,0.7805123,-11.642221,-6.8998814,-2.338599,-1.1581593,-5.33593,0.77256614,-4.029433,-1.5200225,-5.3238406,0.9338599,-4.9354587,2.4452188,-3.3628676,5.346503,3.1384666,10.446854,7.2487507,12.355419,3.5930786,8.997785,2.2839499,4.138011,0.18065952,5.0883627,3.5404472,6.084773,0.37189656,3.9196467,0.99888724,4.298265,-1.7445642,1.9533968,angry
110,-586.08026,81.987946,-13.739626,16.989418,11.601805,-4.987479,-2.7579024,-0.021354955,-9.752089,0.92385,-0.21040273,1.213891,-1.7221538,2.0031037,-1.3631606,0.25450462,-1.4507291,-2.9810069,1.1825521,1.3320407,-3.546103,1.3323605,-2.0890117,0.5217976,-3.089638,1.5338819,-1.7821062,1.512008,-2.9893718,1.6649694,-0.75135237,0.7278076,-1.0892981,-0.9188389,-2.2989802,1.0049033,-1.3027654,0.028679648,0.3802938,-0.03360658,happy
843,-413.04953,20.204376,-22.88728,-7.870768,-16.265797,-9.947109,-12.715314,-14.0512905,-11.288675,-4.1913443,-9.607009,-3.2275128,-1.5818623,12.405173,0.8582621,12.37728,4.497056,4.9214535,3.723373,4.6173315,-1.2803307,2.6956282,-2.3993132,3.568986,-3.4145126,-0.011695116,-2.0787895,3.0575328,-2.7076516,-1.510773,-2.508725,3.878657,-0.8499461,1.9269198,-2.4150786,2.7129729,-1.1210413,2.5190928,-0.070237435,1.391947,fear
329,-634.93176,60.32426,-8.85537,1.3237689,-8.315345,-6.7380085,-2.1825745,-10.733268,-16.973465,0.13164958,-6.9137626,-7.259136,-6.4252234,-3.755749,-6.757419,-3.422895,-7.842804,-3.0823028,-5.9569087,-4.797722,-5.561018,1.528964,-6.1393394,4.323736,-1.1926811,5.6478415,0.5952086,5.980011,1.227209,6.2735248,2.8220844,4.393234,-0.12457107,2.2588804,-0.4193344,3.9432373,0.7669882,2.5761828,-1.7681097,-0.120547466,sad
780,-639.2686,62.45899,6.570075,13.513972,3.1770267,3.883386,-7.6258426,1.1997291,-6.2065716,0.78020334,-1.1140668,-3.1376512,-0.81558657,4.3210597,-3.749905,2.3238654,-5.1568346,1.3762133,-1.5715791,1.0738178,-3.9995198,1.6116089,-3.6938684,0.7253141,-4.3043704,2.6771564,-3.059187,1.5043634,-1.750532,1.7196337,-1.2636398,1.962592,-1.7043996,1.696545,-0.4982626,2.9858003,0.30317205,1.7107755,1.2718887,4.311468,fear
524,-423.28232,58.135464,-19.002073,16.594414,7.171139,-12.060078,-2.829476,-4.634228,-22.262533,1.6701015,-3.925784,-8.963302,-5.0258794,-0.118657015,-9.085486,-0.12857248,-9.317626,-0.07527205,-5.1776752,-1.543153,-4.887307,-1.5403659,-4.41739,-4.3663526,-4.7873707,-1.310233,-6.19809,-1.468102,-4.4393163,-1.0176872,-3.4536169,-2.2363863,-4.2716184,-2.939638,-5.517749,-2.4940035,-3.4244995,-0.3360613,-1.2786072,1.4158866,angry
400,-518.7126,66.833145,-11.256872,11.63851,10.3078,6.2871265,0.26688257,-8.31919,-9.769573,10.374188,1.3798703,-0.47292495,5.263648,2.690474,0.7902451,5.983772,-2.101936,2.7307653,-0.8765046,3.1373584,-1.2792519,3.7943664,-3.0348694,4.768234,0.67529655,4.902373,1.3277986,3.768135,-2.2742283,0.9491046,-0.8745748,2.4437342,2.6532311,3.6865044,0.87280494,1.2058655,2.3865204,2.4496312,2.6109545,3.1914897,sad
190,-576.9209,52.32085,-6.3177385,7.970101,4.4810996,-4.066875,-8.708749,-5.5105677,-16.79691,-1.9339848,-5.2292314,-3.5808742,-5.4700794,-4.0348654,-6.523395,3.195039,-10.208171,-2.1873772,-6.1694574,-2.0325208,-10.019964,-1.5766985,-5.3771777,-3.40324,-7.029769,-0.5397312,-7.4872456,-1.9464742,-4.9135394,-2.61247,-3.8804886,-0.02404213,-3.671289,-0.44440407,0.13103148,2.1538248,4.411737,5.345885,2.9958398,4.1121097,happy
779,-408.3594,40.919518,-26.104355,-1.0159689,-4.921694,-9.933343,-8.487411,-10.03647,-11.504039,10.715119,-9.794196,-2.2490013,-5.4920487,4.1895065,12.066891,16.424208,12.874076,21.28125,7.024878,7.039692,0.76981217,7.313051,1.6181884,4.6065707,-1.323661,2.3277497,-0.7453526,4.9642186,2.0872364,6.4638996,4.764435,8.562518,5.6193404,5.556453,3.454033,4.4350996,2.5074096,4.694883,1.6626639,1.3126532,fear
631,-468.72977,36.607857,-8.378888,4.4174447,-12.821815,-6.2150726,3.980589,-12.122282,-7.404228,-4.359732,-6.2215786,-1.4848114,-5.824202,1.312438,-7.718332,-2.6819494,-5.092279,0.27823105,-3.8485208,6.7635446,0.21142784,8.733454,5.1895614,9.683193,3.2896583,7.5269113,6.4713426,11.341562,7.647909,6.5606833,-2.0152934,1.882273,0.97766954,5.7506084,2.0774903,3.244327,-0.9734961,0.6563334,1.0368311,4.0603137,angry
294,-689.3273,85.60159,-0.22488892,14.907258,6.348668,-0.8823167,-7.6159825,-10.980225,-9.455727,-0.7377593,-8.246094,-5.048961,-3.0401187,-1.6975008,-4.8549595,1.4103545,-9.631724,-0.20547543,-2.323062,-2.0137353,-7.454276,-0.9264298,-9.17418,0.26563978,-7.3442802,3.0202034,-6.282777,1.679227,-4.357458,-2.4412403,-4.5749354,-0.841675,-1.207978,-0.7237718,-1.5406497,-1.8501492,-4.306169,-0.777994,-1.3176062,3.366375,sad
396,-643.70807,81.73591,-1.5351899,17.281645,6.641973,1.7478807,-10.8870125,-5.7547016,-7.47311,-1.2758135,-2.2234206,-3.8532987,3.2005365,0.47334212,-3.9704576,6.9644213,-8.854116,-0.1802032,-0.11240993,0.39250183,-2.259861,0.31434214,-2.9950488,-0.86535645,-1.3489621,2.2032294,-4.2167754,2.0898263,-1.4329314,1.4430214,-0.49756995,1.3170967,-4.1778793,0.52785164,-1.5519385,-0.29187614,-0.66325617,-1.6523273,-2.9441476,-0.27640167,sad
21,-679.573,62.933807,-1.8580564,6.530939,2.5662806,-1.708801,-7.172347,-5.6737204,-15.602155,-1.050043,-5.1381536,-4.4515724,-2.4648144,-0.22186689,-1.7796354,-7.13857,-4.727231,-1.3844651,-7.0932946,-3.132779,-8.73508,-2.7169712,-6.652931,-0.72464395,-7.471584,-1.399415,-7.527844,0.0099064885,-2.3946905,5.220026,-0.11397463,3.6214514,-2.1444993,2.3593554,0.5847074,5.754279,5.561704,8.150843,1.7458224,5.8834133,neutral
757,-630.6257,41.455753,-6.753347,11.159816,-7.596115,-6.0444427,-17.67409,-12.084796,-2.3784106,-6.17337,-8.3833475,-3.8123777,-4.3254056,-2.8587036,-8.173317,-4.570172,-8.503583,-0.45134503,-8.16881,1.2729076,-3.7069385,3.0989323,1.4231877,8.103167,3.0825667,7.2465105,3.334086,3.0362043,-1.2490435,3.308532,0.71527314,5.4617286,-0.14457068,1.3964709,-1.2587806,1.88578,-0.58764875,-0.12678586,-2.6140535,-0.3274726,fear
150,-590.88666,86.82728,-8.283318,14.658216,5.057933,-4.391542,-12.74519,-9.135595,-4.1282983,2.2182028,-9.824472,2.613832,0.8131288,-4.0767326,-0.5232816,0.878572,-10.028728,2.9992862,-7.266698,-2.6645055,-6.9779186,0.045412894,-4.276468,-1.8197906,-5.7343893,2.7336872,-5.520881,1.5676305,-5.0895514,-1.4688376,-3.1647375,2.030157,-1.9792804,1.0099195,0.044517826,1.9808928,3.438929,7.448544,7.4945283,4.6361265,happy
484,-502.29523,67.576775,-17.139791,9.647246,4.169381,-13.474044,-7.8104196,-1.8490919,-10.695093,-3.8828819,-0.33328322,-1.995743,-5.042825,1.529557,-8.357586,4.0056896,-7.8488183,-1.5219082,-4.5543766,0.3757698,-6.743284,0.14429772,-7.438944,-0.4798271,-2.232396,2.9584317,-0.066631526,3.5856855,0.6042857,3.5481827,0.25601345,2.1380632,-1.3871455,1.4055395,-0.8923642,3.6892369,-0.6778867,-0.28137365,-2.922293,0.7225901,angry
799,-432.111,27.363016,-28.660599,9.573291,-9.113972,-10.843939,-1.2196589,-14.766243,-4.841058,3.6406467,-7.1044364,-1.908349,-4.63106,2.7651916,-1.3240695,7.472859,8.268534,20.61079,16.666872,16.537945,6.2546616,4.6937013,-3.440041,5.440271,-0.8669989,-0.3135854,-3.6401787,0.5220809,0.16140835,4.261621,-0.09166264,7.076162,2.802937,5.682333,3.2006383,5.8157396,4.611726,3.1710489,1.8020148,3.504315,fear
401,-487.10986,34.31583,-35.7968,-7.262501,-16.879675,-13.45535,-14.279336,-15.1853895,-22.574892,-4.913494,-2.179356,-10.074755,3.293687,8.713165,2.8495593,8.617058,1.0013516,7.2311482,2.881985,6.575885,-1.1709447,0.36673346,-12.85584,0.8181319,-3.6050751,0.09608801,-6.351315,-0.17141964,-0.12504317,1.7701857,-6.7388,-4.5153823,0.183686,1.3370469,-0.20467222,2.1606314,0.23337282,1.2980125,-2.2622178,1.1781499,sad
247,-498.52887,51.7061,-27.496006,13.943541,1.4117265,-11.278724,-6.0891123,-13.480478,-6.7243104,-4.388178,-13.259674,-3.1641076,-7.7575192,0.5102001,-5.576568,-4.8192234,-5.2755857,2.6946769,-3.981223,3.353036,-0.43687412,2.2359128,1.5768687,12.532555,10.202136,14.749859,10.416615,10.065492,3.5798025,7.522133,4.3712234,8.449473,4.8935285,6.642954,3.390393,4.4076014,3.2171445,3.2502725,1.259567,3.8281355,happy
581,-327.70538,28.33098,-51.458942,-9.133847,-16.973717,-20.290104,-11.867491,-12.429614,-11.497771,7.235405,-3.2572184,13.544532,9.870704,8.282789,-2.6955333,-3.3939037,-3.176687,3.230772,0.045594398,-1.7319895,-1.1091613,4.481169,5.1101384,4.9298043,2.1073205,2.2242491,-0.3037741,2.3983068,-4.3416286,4.357046,-2.0172648,2.819816,1.0928906,5.264476,1.7840813,6.470009,1.3354957,1.9350812,-0.9577191,1.4734854,angry
127,-608.85535,62.944057,-13.628609,24.09227,2.729082,-3.4618797,-2.066766,-7.1350417,-2.6605117,-0.7549865,-2.8688622,-3.6536827,-3.0881739,1.1423558,-2.6898057,-2.6447864,-4.801427,2.7967243,-3.491301,2.4157095,-1.8880324,1.5192949,-1.3898025,4.636304,-1.9326365,1.9362149,-1.9593955,3.2817345,0.15582578,3.3648095,-0.37470397,3.9207654,3.151501,5.89469,3.511184,3.529323,0.9164321,3.8597572,6.06353,8.641062,happy
245,-428.4707,14.367404,-59.865116,-4.9873757,-11.472088,-24.629189,-22.438759,-14.532214,-16.771465,5.164722,-14.449967,10.237165,14.897058,21.58577,9.796651,-2.1654654,-7.2205873,0.7766894,-2.5283039,2.611394,2.566021,-0.4048994,-1.4783342,8.027481,4.5747924,2.598229,-2.052158,8.041781,-2.2914824,0.59234554,-3.464822,7.202056,4.424677,5.912327,2.2054772,5.9865394,-1.1551114,5.2263083,7.7149925,3.271448,happy
788,-466.7904,58.188152,-19.7607,15.18613,5.72741,-8.136068,-8.471309,-4.6027884,-17.925875,2.8585165,-4.04249,-7.9376245,-2.9733438,2.8148272,-3.502837,0.83482826,-10.0251875,-0.68400216,-5.468109,-4.195573,-5.2846804,-2.792438,-5.3106055,-2.3301957,-3.962224,-1.8845211,-3.9148064,-1.0371326,-3.046053,1.5328594,-3.7816508,-2.4110072,-5.2276406,-3.2548342,-4.8306794,-1.3891976,-3.3302376,-0.9976064,-1.5611914,1.4829204,fear
381,-602.08105,51.821594,-7.1824446,-2.3163936,-3.2046115,-1.739835,-12.4934635,-15.144478,-16.67697,3.7886503,-7.3088193,-8.617973,-2.6632676,-2.343087,-5.0563993,-5.8672266,-5.1445675,-0.65165895,-7.945049,-4.096346,-6.319896,-1.84475,-7.7925024,-1.8054508,-7.5851836,-1.2778711,-5.462296,5.1154237,-0.56388235,7.224563,1.4768386,3.4196885,0.99544424,7.154331,8.582654,12.773683,9.378626,8.6595125,-1.2193727,1.5645069,sad
601,-444.92197,40.114414,-29.77805,5.2809114,-19.01764,-6.3836074,-1.5895298,-12.88304,-6.431045,-3.8043823,-5.9049215,-0.52875906,-11.237477,1.9670622,-7.611999,-2.2320573,-2.4802132,2.4255445,-1.2269071,4.345743,-0.71381587,1.2943364,-0.90248543,3.267945,2.0505283,4.3029346,2.145819,1.3817546,0.3774008,2.5849128,-0.5620315,2.1771214,-2.4533062,0.39654702,1.6064069,2.3406575,0.005979462,1.5842391,-0.91513544,1.5204808,angry
488,-678.94446,85.9526,-0.61782724,25.639362,21.547682,5.585248,-5.688773,-1.8051878,-8.309636,4.70138,-1.0309585,-1.4733407,0.8549245,0.67269576,-3.4526126,1.8868717,-1.4534582,-0.6963656,-4.294379,4.5289583,-3.4360182,-0.44131747,-7.9108815,3.000391,-4.6166697,-0.9108402,-3.7390077,1.1826304,-4.3391013,-0.6383803,-3.2319202,0.7898348,-2.9044018,0.35559794,-2.7640467,1.5109357,-2.080733,0.6967574,-4.0188437,-1.4816778,angry
417,-538.02563,68.82611,-10.415368,16.637064,7.5074096,-9.074093,-12.248373,-22.149101,-7.818701,2.5993867,-10.758296,-1.1967294,-0.9197349,-2.7572155,-1.5087037,1.425982,-5.362939,-0.57662195,-5.4869313,-1.047657,-6.118232,3.821196,-4.0518093,0.8221978,-4.378964,4.517555,-2.2518802,8.3159275,2.5581222,4.552545,0.9057395,4.6884775,5.0803494,6.042282,4.61394,4.6904345,-0.4406191,2.2131753,0.75902575,1.9133943,sad
171,-582.18787,53.63463,-19.545435,8.962583,-6.482176,-9.648694,-8.731737,-14.927294,-8.428037,-2.7832234,-8.774501,-4.8207455,-7.3374977,-0.45554817,-11.751821,-1.206166,-5.1143513,-1.193881,-5.868528,1.9624358,-5.3627853,2.5996177,-2.262365,4.96572,1.1454805,2.5258298,-0.20204875,0.056955,-1.6962776,2.0112312,-0.34480932,2.3621838,-0.96972364,0.31523493,-0.8574003,3.2893832,-1.3722178,-1.1512259,-2.7755387,-0.08435231,happy
687,-545.9625,52.656555,-11.933816,10.035645,-5.1063824,-8.990133,-13.465871,-13.166502,-11.582129,2.2503378,-14.792087,-9.176947,3.6312804,-1.688523,-8.815601,-5.891379,-6.821744,-3.5651505,-5.020489,0.57666457,2.1869357,5.5328803,1.3246326,6.0441117,0.5601866,6.953865,4.5525937,1.2826189,-1.3756752,-2.340032,-3.4988956,1.808516,-1.8440305,2.4389114,-1.5189073,1.5346059,0.46291086,1.5663277,-0.6870259,1.8959984,fear
257,-435.73148,20.506538,-40.56492,-2.425499,-8.97976,-13.760922,-16.116987,-11.246659,-17.113813,3.6853743,-9.982962,-7.891535,0.5306682,9.432753,5.434197,14.117378,8.5407715,8.828919,-4.216929,-1.7955515,-1.7787831,0.49365515,-6.1212564,0.5095599,-6.9719214,2.1897337,-0.16101496,2.1252592,-1.0171154,6.0636315,1.1186601,3.2546544,-1.9966269,2.6263566,-0.3395764,1.9955479,1.0653398,0.45479536,-2.059548,-0.1920924,happy
487,-537.73486,60.909924,-10.332514,13.36248,-4.2676497,-1.9986559,3.7961686,-8.266668,-4.8138833,-2.1966846,-5.3924046,-3.6181102,-4.9619293,3.7092614,-3.3585339,-0.23870026,-0.9606175,0.38703534,-1.6372757,4.347862,-3.118568,3.7898667,0.50203806,6.7265773,2.260429,5.4687357,2.5231636,7.1145177,4.9754834,10.228155,6.119658,9.438114,5.6929545,6.718553,2.4878616,2.8606904,0.8918112,4.3797803,2.5726402,3.1285696,angry
538,-507.062,54.04615,2.086082,9.208233,-5.672848,3.241399,-3.3976543,-1.9345,-10.200494,-5.425134,-0.26591396,-3.0784101,-4.0637197,-0.8815439,-3.8264503,-1.9079958,-7.309395,-1.0534285,-4.0153427,-2.6841264,-7.26762,0.7320378,-5.859445,-1.4517294,-5.55464,1.7849808,-8.102326,0.9796246,-5.7310257,0.72264993,0.2689075,5.9113407,3.8585248,6.7309046,1.1964328,1.8182058,-1.9044774,0.8280009,0.3960016,5.509392,angry
570,-522.02356,55.67033,5.67854,21.615032,-1.187568,-0.825351,-4.0619197,-1.000896,-13.398596,-1.917245,-0.2314499,-7.8867984,-2.3705213,0.010038333,-3.6053488,0.37130907,-5.7370534,1.1209062,-1.355408,0.05374329,-5.5554347,2.5182576,-3.8745332,-4.265508,-4.355751,0.6989081,-4.903097,2.2014577,-1.9954425,-0.05623453,-0.44592938,0.13116781,0.22925366,3.6482966,3.677921,5.9440737,3.1036642,2.8716156,1.3815423,3.6510475,angry
794,-301.04327,56.31311,-29.99241,5.700754,-9.117987,1.1218426,-21.211596,-18.357874,-13.559753,-15.241715,-1.7202129,-8.806393,-12.405575,3.8817677,-5.943364,4.2823176,-5.160841,-1.9434521,0.16802542,4.307834,-7.2090416,6.830144,0.20898998,5.458885,4.61244,16.404173,5.933667,12.933145,5.3662705,10.350473,4.585997,6.7537794,1.0664239,5.4869695,-0.40722635,6.66727,2.4252448,2.316449,-2.1030786,0.42754933,fear
717,-544.54895,45.570763,-15.952797,5.397412,-1.7554299,-8.179901,-16.348055,-9.331495,-17.598385,-1.1394476,-9.355169,-7.1483817,-3.5249949,-4.058304,-3.084547,-6.080263,-9.404402,-0.4790922,-9.378022,-3.0272293,-7.0381603,-1.9761993,-9.165563,-0.8506685,-5.117691,4.7142773,-1.0805702,7.3991885,1.0006406,5.885923,3.8469918,9.324341,9.087257,12.085184,8.959052,6.009598,1.417099,0.9223479,-1.8390259,1.8776177,fear
787,-337.0257,33.60189,-40.83816,-6.490815,-20.04195,-13.449265,-10.810848,-15.357316,-5.8745337,1.2382975,-7.8121586,4.680976,-1.9912777,14.951239,-3.8217869,4.5629263,5.220252,4.479148,4.43956,4.5593553,3.5999415,5.3486743,-0.69055885,5.1303144,-5.9075017,0.69878525,0.97542804,0.62153,-4.1052856,3.8317466,-1.8107164,5.6582465,0.9287633,4.562632,1.6734062,2.7954936,0.71393216,3.1864066,0.60626626,1.9319003,fear
659,-386.1472,47.595963,-17.860329,-9.308339,-6.083061,-7.595564,-4.061191,-5.187205,-12.70137,5.382201,-6.1141796,-1.8242503,-7.515526,-6.012367,-5.123505,-2.8215857,-4.5036187,6.81918,-2.3304586,4.388288,3.3508239,7.059171,2.2352765,8.933612,0.60843724,5.1382294,1.0277219,5.7837133,1.4310913,5.2440963,2.6264136,5.492181,2.7429552,4.6152887,2.1146116,3.3398066,0.71879834,3.9282744,4.395525,4.222207,angry
139,-604.5711,42.12952,-18.083273,4.857416,-12.174569,-11.267748,-9.30283,-15.97595,-9.034097,-7.9473133,-7.597078,-1.2747889,-12.8419895,4.770275,-12.621506,-3.3223054,-8.068138,-3.9901004,-5.969125,0.6486748,0.8538173,4.764285,1.2394311,5.9980035,0.10793592,0.5415142,-1.6719776,1.9401727,0.6896698,3.7308753,-1.5349631,2.0014002,-1.1717247,2.3448992,-1.9858823,1.6410408,-0.78272116,1.40343,-2.2209427,1.1494273,happy
826,-405.84564,39.379276,-11.160142,4.5942016,-4.827663,-4.018647,-5.1174984,-7.2416,-15.360765,-4.617994,-3.071699,-0.67513967,-8.63966,-2.6258469,-4.8060584,3.4789088,-9.473388,-1.6784827,-6.1858845,-1.1726918,-5.855984,-0.5656423,2.138268,8.089618,2.0116076,9.922211,0.62399966,9.383299,5.654882,7.0137625,2.427042,2.2661297,3.0424874,4.9104004,0.7360549,3.1050205,-0.75217,3.3820257,2.4368558,2.0312996,fear
665,-350.9999,0.27613327,-38.326027,-10.971387,-21.790857,-3.3180857,-8.3300905,-4.898218,-11.79254,-3.4199426,-10.662796,-5.0937138,1.796298,11.596345,13.654876,10.865518,-3.0731773,-5.721689,-4.433335,4.5388675,-0.7339105,-0.2818096,-10.345871,-0.7162315,0.86674947,2.5837593,-0.6352714,2.582255,2.1699789,4.3614264,-5.2509885,-1.4394596,0.07394812,0.34936458,-1.9323676,1.3124101,1.9096507,1.982288,-0.8262623,2.6986282,angry
377,-656.7392,59.08354,2.446043,2.5663908,-5.1786895,-3.2363567,-2.5613918,-13.815857,-14.934755,-0.28200957,-9.422911,-2.5410523,-8.87806,-1.8561375,-5.224369,-5.6917434,-7.3670673,-4.2897153,-7.548473,-6.201818,-7.73992,-3.1516953,-9.490481,-2.8661728,-7.1398573,-3.277435,-5.8289847,2.812835,-0.93096113,7.018967,3.740332,7.1251698,4.49331,6.804655,4.7740717,6.504545,4.034081,1.670064,-0.28916124,2.049609,sad
595,-417.38275,36.59982,-12.145086,14.214772,-17.648739,-9.389087,-7.044049,-12.233965,-9.584269,-6.1452365,-9.739419,-0.2986247,-9.214013,2.4830241,-8.882772,-0.9648317,-4.3339944,-0.52294034,-7.2931676,-2.3863826,-3.9536595,2.806042,-2.0816698,3.5221553,-3.4410832,1.1400514,-0.24276422,2.8601973,-1.1890696,4.988702,0.4204022,3.2658458,-1.7589716,1.1580418,-0.23685686,3.5754488,0.63260925,2.3744109,-0.5745632,1.5877963,angry
427,-467.04932,31.4535,-38.121155,-3.3173006,-13.742418,-26.074192,-15.052706,-20.97569,-27.300844,0.6264927,-17.723333,0.95317996,-1.6690696,1.4954362,4.378991,1.6831896,6.086491,13.494844,1.9680715,0.93863875,-3.2488935,0.25954142,-2.103037,0.46249214,-3.6980314,-0.9853378,-2.2098434,-2.6036403,-4.627295,3.3999398,0.84777254,-0.059099376,-2.3966722,1.5917656,0.5259962,2.6927729,1.5404602,2.9313066,-1.57494,0.7307855,sad
439,-640.03204,67.8222,-6.210478,17.380068,7.2394423,-1.4645956,-2.4641054,-14.191298,-7.583137,6.108107,-11.4821615,-1.5761884,-2.7152057,2.809957,-2.7847784,-1.0765828,-3.826294,5.241799,-0.8707143,5.2957325,5.3373995,8.114617,3.22244,10.846095,5.8533874,11.585484,7.201398,9.347424,5.687957,4.866413,1.51075,4.3296604,1.4358385,3.562899,-0.8311649,1.9577291,1.2617861,1.3568231,-2.0255225,-1.4603688,sad
828,-469.94504,44.412907,-5.2067823,2.657806,-6.3210564,-4.4392285,-14.010398,-2.5004327,-13.232843,-3.6017127,-4.2384315,-6.457661,-3.889846,-0.9912301,-11.668664,1.6318154,-8.696451,-1.444705,-3.1000938,-3.1487112,-5.796657,-0.75838304,-5.002339,-0.746206,-1.5712886,4.803262,0.4774292,6.9433928,3.7655375,4.365082,1.7270848,3.646097,2.4174283,6.9221396,4.4006934,6.2182064,1.4487796,0.83927226,1.0741237,3.746849,fear
545,-521.53705,46.72627,-14.13426,0.33689365,-11.07244,-8.448198,-6.7183757,-13.422901,-19.26743,-2.639566,-7.981899,-4.453147,-8.554126,-4.5353413,-6.3226547,-6.193826,-7.6760044,-2.9974697,-6.464844,-2.4325302,-3.5875263,-1.4581485,-4.4382524,1.161443,0.8022245,5.294391,2.6946092,5.472467,0.8560782,4.1196737,-1.893207,0.5395238,-1.9072171,1.8393006,0.6440021,2.8923213,0.6771158,0.6317075,-1.3381096,0.0045958785,angry
